Date,Gold,VIX,Dollar_Index,SP500,US10Y,Gold_Return,VIX_Return,Dollar_Index_Return,SP500_Return,US10Y_Change,US10Y_Return
2000-12-04,270.70001220703125,27.780000686645508,113.70999908447266,1324.969970703125,5.521999835968018,0.007443244916784719,0.010917072394709626,-0.008890475399775166,0.007405541524307058,0.008999824523925781,-0.008999824523925781
2000-12-05,270.3999938964844,24.989999771118164,114.47000122070312,1376.5400390625,5.429999828338623,-0.0011083054932314873,-0.1004319959167086,0.006683687822967022,0.03892168841532939,-0.09200000762939453,0.09200000762939453
2000-12-06,274.29998779296875,25.06999969482422,113.30999755859376,1351.4599609375,5.318999767303467,0.014423054676463432,0.0032012774885461504,-0.010133691357902763,-0.01821965029225081,-0.11100006103515625,0.11100006103515625
2000-12-07,273.20001220703125,25.34000015258789,113.54000091552734,1343.550048828125,5.298999786376953,-0.004010118975170007,0.010769862826101928,0.0020298593406520293,-0.005852864559811266,-0.019999980926513672,0.019999980926513672
2000-12-08,272.20001220703125,22.40999984741211,114.0500030517578,1369.8900146484375,5.343999862670898,-0.003660321944796263,-0.11562747780317395,0.0044918278326411265,0.01960475223329916,0.04500007629394531,-0.04500007629394531
2000-12-11,270.20001220703125,23.510000228881836,114.29000091552734,1380.199951171875,5.360000133514404,-0.007347538245071172,0.049085247164638135,0.002104321414709842,0.007526105317355203,0.01600027084350586,-0.01600027084350586
2000-12-12,270.29998779296875,24.8799991607666,114.26000213623048,1371.1800537109375,5.3429999351501465,0.0003700058527786876,0.05827302928741496,-0.00026247947376456526,-0.0065352106796403575,-0.017000198364257812,0.017000198364257812
2000-12-13,268.6000061035156,23.6299991607666,114.70999908447266,1359.989990234375,5.2779998779296875,-0.0062892407185575205,-0.05024115925096695,0.003938359354357823,-0.008160900128526438,-0.06500005722045898,0.06500005722045898
2000-12-14,269.0,24.86000061035156,113.37999725341795,1340.9300537109375,5.2129998207092285,0.0014891805189691798,0.05205253886031258,-0.011594471638651904,-0.01401476235876764,-0.06500005722045898,0.06500005722045898
2000-12-15,270.3999938964844,26.549999237060547,112.9000015258789,1312.1500244140625,5.176000118255615,0.005204438276893653,0.06798063496447715,-0.004233513310696213,-0.02146273716308178,-0.03699970245361328,0.03699970245361328
2000-12-18,269.70001220703125,27.700000762939453,113.06999969482422,1322.739990234375,5.156000137329102,-0.0025886897383625707,0.04331455965820319,0.0015057410686247774,0.008070697422759565,-0.019999980926513672,0.019999980926513672
2000-12-19,269.70001220703125,27.170000076293945,113.20999908447266,1305.5999755859375,5.184000015258789,0.0,-0.019133598268871177,0.0012381656498301474,-0.012957962090040409,0.0279998779296875,-0.0279998779296875
2000-12-20,272.5,31.739999771118164,111.97000122070312,1264.739990234375,5.074999809265137,0.010381860089866635,0.16820020912740374,-0.010953077235203335,-0.03129594524787349,-0.10900020599365234,0.10900020599365234
2000-12-21,273.70001220703125,29.65999984741211,111.51000213623048,1274.8599853515625,5.0229997634887695,0.004403714521215685,-0.06553244923456969,-0.00410823505812008,0.00800164080785648,-0.05200004577636719,0.05200004577636719
2000-12-22,273.70001220703125,27.549999237060547,110.81999969482422,1305.949951171875,5.001999855041504,0.0,-0.07113960287277832,-0.006187807624317809,0.02438696498246351,-0.020999908447265625,0.020999908447265625
2000-12-26,274.1000061035156,28.729999542236328,110.30999755859376,1315.18994140625,5.021999835968018,0.0014614317816756817,0.04283122823424379,-0.004602076679614653,0.007075301948657131,0.019999980926513672,-0.019999980926513672
2000-12-27,275.20001220703125,28.13999938964844,110.31999969482422,1328.9200439453125,5.085999965667725,0.004013156070854729,-0.020536030699218055,9.067298025411397e-05,0.010439634692143152,0.06400012969970703,-0.06400012969970703
2000-12-28,271.70001220703125,26.56999969482422,110.37999725341795,1334.219970703125,5.113999843597412,-0.012718022691681319,-0.055792456605445406,0.0005438502425643144,0.00398814569917838,0.0279998779296875,-0.0279998779296875
2000-12-29,272.0,26.850000381469727,109.55999755859376,1320.280029296875,5.110000133514404,0.001104114020945124,0.010538226942473417,-0.007428879463926563,-0.010448008358699412,-0.0039997100830078125,0.0039997100830078125
2001-01-02,268.3999938964844,29.989999771118164,108.7699966430664,1283.27001953125,4.916999816894531,-0.013235316557042687,0.1169459718822008,-0.007210669342200937,-0.028031939394959182,-0.19300031661987305,0.19300031661987305
2001-01-03,268.0,26.600000381469727,110.16999816894533,1347.56005859375,5.0970001220703125,-0.0014902902592414113,-0.1130376597372692,0.012871210527596988,0.05009860597069338,0.18000030517578125,-0.18000030517578125
2001-01-04,267.29998779296875,26.969999313354492,108.80999755859376,1333.3399658203125,5.013000011444092,-0.002611985847131515,0.013909734081903213,-0.012344564154988968,-0.010552474216456775,-0.0840001106262207,0.0840001106262207
2001-01-05,268.0,28.670000076293945,108.41999816894533,1298.3499755859375,4.947999954223633,0.0026188261840602856,0.06303302952246193,-0.0035842238617680433,-0.026242362136687403,-0.06500005722045898,0.06500005722045898
2001-01-08,268.0,29.84000015258789,108.86000061035156,1295.8599853515625,4.896999835968018,0.0,0.04080921078411048,0.004058314414658204,-0.0019178112844737694,-0.051000118255615234,0.051000118255615234
2001-01-09,267.5,27.989999771118164,109.5199966430664,1300.800048828125,4.964000225067139,-0.001865671641791078,-0.061997331501664976,0.006062796518596425,0.003812189227544005,0.0670003890991211,-0.0670003890991211
2001-01-10,264.70001220703125,26.799999237060547,109.86000061035156,1313.27001953125,5.084000110626221,-0.010467244085864524,-0.0425152034222428,0.0031044921266136782,0.009586385482041715,0.11999988555908203,-0.11999988555908203
2001-01-11,264.0,25.790000915527344,109.01000213623048,1326.8199462890625,5.116000175476074,-0.002644549205701341,-0.03768650560767628,-0.007737106038583019,0.010317700515731554,0.032000064849853516,-0.032000064849853516
2001-01-12,263.8999938964844,24.559999465942383,109.36000061035156,1318.550048828125,5.230000019073486,-0.00037881099816527986,-0.04769295874062629,0.0032107005528143606,-0.006232870921233369,0.11399984359741211,-0.11399984359741211
2001-01-16,263.29998779296875,25.280000686645508,110.11000061035156,1326.6500244140625,5.234000205993652,-0.002273611661207431,0.029316011252425334,0.006858083356018341,0.006143093008214917,0.004000186920166016,-0.004000186920166016
2001-01-17,263.20001220703125,24.93000030517578,110.80999755859376,1329.469970703125,5.156000137329102,-0.0003797022049849552,-0.013844951422593121,0.0063572513337757375,0.0021256143196530797,-0.07800006866455078,0.07800006866455078
2001-01-18,264.20001220703125,23.3700008392334,109.94000244140624,1347.969970703125,5.09499979019165,0.003799391921051276,-0.06257518840136189,-0.007851233068816743,0.013915319945297933,-0.06100034713745117,0.06100034713745117
2001-01-19,264.29998779296875,23.239999771118164,110.66000366210938,1342.5400390625,5.173999786376953,0.00037840871051564307,-0.00556273271060348,0.006549037699784321,-0.004028228935836542,0.07899999618530273,-0.07899999618530273
2001-01-22,266.3999938964844,23.25,110.23999786376952,1342.9000244140625,5.2210001945495605,0.007945539918679856,0.0004303024518212961,-0.003795461634198971,0.00026813751626653115,0.04700040817260742,-0.04700040817260742
2001-01-23,266.1000061035156,21.56999969482422,110.23999786376952,1360.4000244140625,5.27400016784668,-0.0011260803297364896,-0.07225807764196912,0.0,0.013031498757798854,0.05299997329711914,-0.05299997329711914
2001-01-24,264.29998779296875,22.030000686645508,111.68000030517578,1364.300048828125,5.302999973297119,-0.006764442950995875,0.021325961906789814,0.01306243168823129,0.0028668217760010606,0.028999805450439453,-0.028999805450439453
2001-01-25,264.5,22.63999938964844,111.61000061035156,1357.510009765625,5.269999980926514,0.000756762074419548,0.027689454561511395,-0.0006267880966416284,-0.004976939690306659,-0.03299999237060547,0.03299999237060547
2001-01-26,262.79998779296875,22.56999969482422,111.45999908447266,1354.949951171875,5.252999782562256,-0.006427267323369512,-0.003091859395377372,-0.0013439792586561472,-0.0018858487785236022,-0.017000198364257812,0.017000198364257812
2001-01-29,262.79998779296875,22.61000061035156,111.7699966430664,1364.1700439453125,5.295000076293945,0.0,0.0017723046552151622,0.002781244941145289,0.006804747854681326,0.04200029373168945,-0.04200029373168945
2001-01-30,265.5,22.56999969482422,110.9800033569336,1373.72998046875,5.211999893188477,0.010274019529857403,-0.0017691691484973404,-0.0070680263922314746,0.007007877475295743,-0.08300018310546875,0.08300018310546875
2001-01-31,265.6000061035156,22.020000457763672,110.5199966430664,1366.010009765625,5.178999900817871,0.00037667082303438626,-0.02436859745224873,-0.004144951342159531,-0.005619714800495723,-0.03299999237060547,0.03299999237060547
2001-02-01,268.5,21.65999984741211,109.66000366210938,1373.469970703125,5.060999870300293,0.010918651467779483,-0.0163488012201487,-0.007781333759305564,0.005461131971338906,-0.11800003051757812,0.11800003051757812
2001-02-02,267.1000061035156,21.950000762939453,110.31999969482422,1349.469970703125,5.138000011444092,-0.005214129968284409,0.013388777357816739,0.006018566575544337,-0.017473989611664797,0.07700014114379883,-0.07700014114379883
2001-02-05,265.20001220703125,22.190000534057617,109.88999938964844,1354.31005859375,5.145999908447266,-0.007113417645329578,0.0109339299670268,-0.0038977547712588656,0.003586658462731984,0.007999897003173828,-0.007999897003173828
2001-02-06,263.29998779296875,21.979999542236328,110.7699966430664,1352.260009765625,5.195000171661377,-0.007164495952508565,-0.009463766866475543,0.008007983058564427,-0.0015137219243971378,0.04900026321411133,-0.04900026321411133
2001-02-07,262.79998779296875,21.670000076293945,110.88999938964844,1340.8900146484375,5.178999900817871,-0.0018989746417806819,-0.01410370666053451,0.0010833506384289038,-0.008408142690811471,-0.01600027084350586,0.01600027084350586
2001-02-08,260.1000061035156,21.459999084472656,112.05999755859376,1332.530029296875,5.098999977111816,-0.010273903405125462,-0.009690862532622746,0.010550980028723345,-0.0062346540433850794,-0.07999992370605469,0.07999992370605469
2001-02-09,259.8999938964844,22.030000686645508,111.5199966430664,1314.760009765625,5.015999794006348,-0.0007689819390148678,0.026561119594141758,-0.0048188553211863105,-0.013335549023706816,-0.08300018310546875,0.08300018310546875
2001-02-12,260.70001220703125,21.920000076293945,111.19000244140624,1330.31005859375,5.047999858856201,0.003078177488782474,-0.004993218652882048,-0.0029590585688086257,0.011827290693833259,0.032000064849853516,-0.032000064849853516
2001-02-13,260.29998779296875,21.3700008392334,111.95999908447266,1318.800048828125,5.067999839782715,-0.00153442422451755,-0.025091205982948894,0.006925052847913893,-0.008652125638884511,0.019999980926513672,-0.019999980926513672
2001-02-14,259.3999938964844,21.520000457763672,112.04000091552734,1315.9200439453125,5.105000019073486,-0.0034575256960833745,0.007019167648083968,0.0007145572678535217,-0.002183807079300326,0.037000179290771484,-0.037000179290771484
2001-02-15,255.1000061035156,20.270000457763672,113.1999969482422,1326.6099853515625,5.177999973297119,-0.016576668828622743,-0.05808550062316764,0.010353409703998784,0.008123549341341407,0.07299995422363281,-0.07299995422363281
2001-02-16,258.20001220703125,22.1200008392334,112.26000213623048,1301.530029296875,5.0929999351501465,0.012152120851999237,0.09126790033007381,-0.008303841319373118,-0.01890529720989631,-0.08500003814697266,0.08500003814697266
2001-02-20,256.1000061035156,24.690000534057617,112.81999969482422,1278.93994140625,5.0970001220703125,-0.008133253308414967,0.11618443025851555,0.00498839789717942,-0.01735656295447041,0.004000186920166016,-0.004000186920166016
2001-02-21,258.20001220703125,25.75,113.12000274658205,1255.27001953125,5.129000186920166,0.008199945542628484,0.04293233872069835,0.0026591300529101858,-0.018507453797223627,0.032000064849853516,-0.032000064849853516
2001-02-22,258.5,26.760000228881836,113.33999633789062,1252.8199462890625,5.1539998054504395,0.0011618426753916555,0.03922330985948874,0.0019447806397372425,-0.0019518296494506204,0.024999618530273438,-0.024999618530273438
2001-02-23,260.8999938964844,27.209999084472656,112.02999877929688,1245.8599853515625,5.079999923706055,0.009284309077308928,0.016816100588262994,-0.011558122471509225,-0.005555435925262753,-0.07399988174438477,0.07399988174438477
2001-02-26,265.79998779296875,25.43000030517578,112.7699966430664,1267.6500244140625,5.035999774932861,0.018781119245363076,-0.06541708339536945,0.006605354564247934,0.017489958196507338,-0.04400014877319336,0.04400014877319336
2001-02-27,267.3999938964844,26.489999771118164,112.33999633789062,1257.93994140625,4.955999851226807,0.006019586820906309,0.04168303001265161,-0.003813073671863232,-0.00765990835073016,-0.07999992370605469,0.07999992370605469
2001-02-28,266.79998779296875,28.350000381469727,112.01000213623048,1239.93994140625,4.9079999923706055,-0.00224385234559088,0.07021519918544916,-0.002937459608487125,-0.014309109209043602,-0.04799985885620117,0.04799985885620117
2001-03-01,265.20001220703125,28.079999923706055,111.27999877929688,1241.22998046875,4.855999946594238,-0.005996910266649058,-0.009523825542526287,-0.00651730508893078,0.0010404044739755758,-0.05200004577636719,0.05200004577636719
2001-03-02,262.1000061035156,27.43000030517578,111.16999816894533,1234.1800537109375,4.942999839782715,-0.011689313577767035,-0.0231481346259379,-0.0009885029794951539,-0.005679790908007298,0.08699989318847656,-0.08699989318847656
2001-03-05,262.5,27.1200008392334,111.54000091552734,1241.4100341796875,4.9629998207092285,0.0015261117404414826,-0.01130147511824453,0.0033282607958644572,0.0058581245475575194,0.019999980926513672,-0.019999980926513672
2001-03-06,259.8999938964844,25.88999938964844,111.1999969482422,1253.800048828125,4.9710001945495605,-0.00990478515625004,-0.04535403434816876,-0.003048269360716893,0.00998059811609675,0.008000373840332031,-0.008000373840332031
2001-03-07,261.3999938964844,24.1200008392334,111.83000183105467,1261.8900146484375,4.919000148773193,0.005771450693444091,-0.06836611016386263,0.005665511691566927,0.006452357238200701,-0.05200004577636719,0.05200004577636719
2001-03-08,265.3999938964844,24.290000915527344,111.48999786376952,1264.739990234375,4.88700008392334,0.015302219179025744,0.00704809578685528,-0.003040364497166048,0.0022584976129884637,-0.032000064849853516,0.032000064849853516
2001-03-09,270.79998779296875,25.6200008392334,111.44000244140624,1233.4200439453125,4.931000232696533,0.020346624041711836,0.05475503802290316,-0.0004484296647343511,-0.024763940834399034,0.04400014877319336,-0.04400014877319336
2001-03-12,271.6000061035156,30.31999969482422,112.01000213623048,1180.1600341796875,4.919000148773193,0.0029542774985591436,0.18345037867420522,0.005114857163826203,-0.043180755839886786,-0.012000083923339844,0.012000083923339844
2001-03-13,266.79998779296875,27.549999237060547,113.11000061035156,1197.6600341796875,4.931000232696533,-0.01767311562105578,-0.09135885506742025,0.00982053792645421,0.014828497401341068,0.012000083923339844,-0.012000083923339844
2001-03-14,262.5,29.61000061035156,113.6999969482422,1166.7099609375,4.85099983215332,-0.01611689651314918,0.07477319166382679,0.005216128854274249,-0.02584211909800105,-0.08000040054321289,0.08000040054321289
2001-03-15,260.0,28.559999465942383,114.70999908447266,1173.56005859375,4.803999900817871,-0.00952380952380949,-0.0354610308262574,0.008883044532448148,0.005871294396720295,-0.04699993133544922,0.04699993133544922
