Date,Gold,VIX,Dollar_Index,SP500,US10Y
2000-11-14,264.8999938964844,26.809999465942383,116.22000122070312,1382.949951171875,5.74399995803833
2000-11-15,265.1000061035156,26.149999618530273,116.3499984741211,1389.81005859375,5.697999954223633
2000-11-16,265.79998779296875,25.049999237060547,116.93000030517578,1372.3199462890625,5.669000148773193
2000-11-17,265.70001220703125,24.809999465942383,117.30999755859375,1367.719970703125,5.693999767303467
2000-11-20,266.29998779296875,27.43000030517578,117.3499984741211,1342.6199951171875,5.664000034332275
2000-11-21,265.70001220703125,26.6200008392334,117.94999694824219,1347.3499755859375,5.659999847412109
2000-11-22,266.29998779296875,27.709999084472656,117.8499984741211,1322.3599853515625,5.5929999351501465
2000-11-27,270.1000061035156,26.93000030517578,117.0999984741211,1348.969970703125,5.625999927520752
2000-11-28,269.79998779296875,27.639999389648438,116.58000183105469,1336.0899658203125,5.589000225067139
2000-11-29,266.3999938964844,27.489999771118164,116.61000061035156,1341.9300537109375,5.543000221252441
2000-11-30,270.1000061035156,29.649999618530273,115.23999786376953,1314.949951171875,5.439000129699707
2000-12-01,268.70001220703125,27.479999542236328,114.7300033569336,1315.22998046875,5.513000011444092
2000-12-04,270.70001220703125,27.780000686645508,113.70999908447266,1324.969970703125,5.521999835968018
2000-12-05,270.3999938964844,24.989999771118164,114.47000122070312,1376.5400390625,5.429999828338623
2000-12-06,274.29998779296875,25.06999969482422,113.30999755859375,1351.4599609375,5.318999767303467
2000-12-07,273.20001220703125,25.34000015258789,113.54000091552734,1343.550048828125,5.298999786376953
2000-12-08,272.20001220703125,22.40999984741211,114.05000305175781,1369.8900146484375,5.343999862670898
2000-12-11,270.20001220703125,23.510000228881836,114.29000091552734,1380.199951171875,5.360000133514404
2000-12-12,270.29998779296875,24.8799991607666,114.26000213623047,1371.1800537109375,5.3429999351501465
2000-12-13,268.6000061035156,23.6299991607666,114.70999908447266,1359.989990234375,5.2779998779296875
2000-12-14,269.0,24.860000610351562,113.37999725341797,1340.9300537109375,5.2129998207092285
2000-12-15,270.3999938964844,26.549999237060547,112.9000015258789,1312.1500244140625,5.176000118255615
2000-12-18,269.70001220703125,27.700000762939453,113.06999969482422,1322.739990234375,5.156000137329102
2000-12-19,269.70001220703125,27.170000076293945,113.20999908447266,1305.5999755859375,5.184000015258789
2000-12-20,272.5,31.739999771118164,111.97000122070312,1264.739990234375,5.074999809265137
2000-12-21,273.70001220703125,29.65999984741211,111.51000213623047,1274.8599853515625,5.0229997634887695
2000-12-22,273.70001220703125,27.549999237060547,110.81999969482422,1305.949951171875,5.001999855041504
2000-12-26,274.1000061035156,28.729999542236328,110.30999755859375,1315.18994140625,5.021999835968018
2000-12-27,275.20001220703125,28.139999389648438,110.31999969482422,1328.9200439453125,5.085999965667725
2000-12-28,271.70001220703125,26.56999969482422,110.37999725341797,1334.219970703125,5.113999843597412
2000-12-29,272.0,26.850000381469727,109.55999755859375,1320.280029296875,5.110000133514404
2001-01-02,268.3999938964844,29.989999771118164,108.7699966430664,1283.27001953125,4.916999816894531
2001-01-03,268.0,26.600000381469727,110.16999816894531,1347.56005859375,5.0970001220703125
2001-01-04,267.29998779296875,26.969999313354492,108.80999755859375,1333.3399658203125,5.013000011444092
2001-01-05,268.0,28.670000076293945,108.41999816894531,1298.3499755859375,4.947999954223633
2001-01-08,268.0,29.84000015258789,108.86000061035156,1295.8599853515625,4.896999835968018
2001-01-09,267.5,27.989999771118164,109.5199966430664,1300.800048828125,4.964000225067139
2001-01-10,264.70001220703125,26.799999237060547,109.86000061035156,1313.27001953125,5.084000110626221
2001-01-11,264.0,25.790000915527344,109.01000213623047,1326.8199462890625,5.116000175476074
2001-01-12,263.8999938964844,24.559999465942383,109.36000061035156,1318.550048828125,5.230000019073486
2001-01-16,263.29998779296875,25.280000686645508,110.11000061035156,1326.6500244140625,5.234000205993652
2001-01-17,263.20001220703125,24.93000030517578,110.80999755859375,1329.469970703125,5.156000137329102
2001-01-18,264.20001220703125,23.3700008392334,109.94000244140625,1347.969970703125,5.09499979019165
2001-01-19,264.29998779296875,23.239999771118164,110.66000366210938,1342.5400390625,5.173999786376953
2001-01-22,266.3999938964844,23.25,110.23999786376953,1342.9000244140625,5.2210001945495605
2001-01-23,266.1000061035156,21.56999969482422,110.23999786376953,1360.4000244140625,5.27400016784668
2001-01-24,264.29998779296875,22.030000686645508,111.68000030517578,1364.300048828125,5.302999973297119
2001-01-25,264.5,22.639999389648438,111.61000061035156,1357.510009765625,5.269999980926514
2001-01-26,262.79998779296875,22.56999969482422,111.45999908447266,1354.949951171875,5.252999782562256
2001-01-29,262.79998779296875,22.610000610351562,111.7699966430664,1364.1700439453125,5.295000076293945
2001-01-30,265.5,22.56999969482422,110.9800033569336,1373.72998046875,5.211999893188477
2001-01-31,265.6000061035156,22.020000457763672,110.5199966430664,1366.010009765625,5.178999900817871
2001-02-01,268.5,21.65999984741211,109.66000366210938,1373.469970703125,5.060999870300293
2001-02-02,267.1000061035156,21.950000762939453,110.31999969482422,1349.469970703125,5.138000011444092
2001-02-05,265.20001220703125,22.190000534057617,109.88999938964844,1354.31005859375,5.145999908447266
2001-02-06,263.29998779296875,21.979999542236328,110.7699966430664,1352.260009765625,5.195000171661377
2001-02-07,262.79998779296875,21.670000076293945,110.88999938964844,1340.8900146484375,5.178999900817871
2001-02-08,260.1000061035156,21.459999084472656,112.05999755859375,1332.530029296875,5.098999977111816
2001-02-09,259.8999938964844,22.030000686645508,111.5199966430664,1314.760009765625,5.015999794006348
2001-02-12,260.70001220703125,21.920000076293945,111.19000244140625,1330.31005859375,5.047999858856201
2001-02-13,260.29998779296875,21.3700008392334,111.95999908447266,1318.800048828125,5.067999839782715
2001-02-14,259.3999938964844,21.520000457763672,112.04000091552734,1315.9200439453125,5.105000019073486
2001-02-15,255.10000610351562,20.270000457763672,113.19999694824219,1326.6099853515625,5.177999973297119
2001-02-16,258.20001220703125,22.1200008392334,112.26000213623047,1301.530029296875,5.0929999351501465
2001-02-20,256.1000061035156,24.690000534057617,112.81999969482422,1278.93994140625,5.0970001220703125
2001-02-21,258.20001220703125,25.75,113.12000274658203,1255.27001953125,5.129000186920166
2001-02-22,258.5,26.760000228881836,113.33999633789062,1252.8199462890625,5.1539998054504395
2001-02-23,260.8999938964844,27.209999084472656,112.02999877929688,1245.8599853515625,5.079999923706055
2001-02-26,265.79998779296875,25.43000030517578,112.7699966430664,1267.6500244140625,5.035999774932861
2001-02-27,267.3999938964844,26.489999771118164,112.33999633789062,1257.93994140625,4.955999851226807
2001-02-28,266.79998779296875,28.350000381469727,112.01000213623047,1239.93994140625,4.9079999923706055
2001-03-01,265.20001220703125,28.079999923706055,111.27999877929688,1241.22998046875,4.855999946594238
2001-03-02,262.1000061035156,27.43000030517578,111.16999816894531,1234.1800537109375,4.942999839782715
2001-03-05,262.5,27.1200008392334,111.54000091552734,1241.4100341796875,4.9629998207092285
2001-03-06,259.8999938964844,25.889999389648438,111.19999694824219,1253.800048828125,4.9710001945495605
2001-03-07,261.3999938964844,24.1200008392334,111.83000183105469,1261.8900146484375,4.919000148773193
2001-03-08,265.3999938964844,24.290000915527344,111.48999786376953,1264.739990234375,4.88700008392334
2001-03-09,270.79998779296875,25.6200008392334,111.44000244140625,1233.4200439453125,4.931000232696533
2001-03-12,271.6000061035156,30.31999969482422,112.01000213623047,1180.1600341796875,4.919000148773193
2001-03-13,266.79998779296875,27.549999237060547,113.11000061035156,1197.6600341796875,4.931000232696533
2001-03-14,262.5,29.610000610351562,113.69999694824219,1166.7099609375,4.85099983215332
2001-03-15,260.0,28.559999465942383,114.70999908447266,1173.56005859375,4.803999900817871
2001-03-16,258.1000061035156,29.90999984741211,115.31999969482422,1150.530029296875,4.751999855041504
2001-03-19,259.79998779296875,29.780000686645508,115.19999694824219,1170.81005859375,4.815000057220459
2001-03-20,260.5,30.959999084472656,114.11000061035156,1142.6199951171875,4.790999889373779
2001-03-21,261.8999938964844,31.93000030517578,115.52999877929688,1122.1400146484375,4.76800012588501
2001-03-22,261.1000061035156,32.84000015258789,116.30000305175781,1117.5799560546875,4.708000183105469
2001-03-23,261.5,30.450000762939453,115.94000244140625,1139.8299560546875,4.798999786376953
2001-03-26,261.8999938964844,29.040000915527344,115.20999908447266,1152.68994140625,4.8470001220703125
2001-03-27,261.0,27.040000915527344,115.43000030517578,1182.1700439453125,4.982999801635742
2001-03-28,259.70001220703125,28.579999923706055,116.01000213623047,1153.2900390625,4.9710001945495605
2001-03-29,258.79998779296875,29.170000076293945,116.5999984741211,1147.949951171875,4.9629998207092285
2001-03-30,257.8999938964844,28.639999389648438,117.37000274658203,1160.3299560546875,4.914999961853027
2001-04-02,255.60000610351562,31.209999084472656,117.33999633789062,1145.8699951171875,4.9710001945495605
2001-04-03,256.79998779296875,34.720001220703125,115.62999725341797,1106.4599609375,4.934999942779541
2001-04-04,258.3999938964844,34.06999969482422,115.08000183105469,1103.25,4.922999858856201
2001-04-05,258.1000061035156,29.940000534057617,115.47000122070312,1151.43994140625,4.9629998207092285
2001-04-06,260.0,31.690000534057617,114.75,1128.4300537109375,4.874000072479248
2001-04-09,258.29998779296875,31.90999984741211,115.20999908447266,1137.5899658203125,4.906000137329102
2001-04-10,257.29998779296875,29.440000534057617,116.0199966430664,1168.3800048828125,5.067999839782715
2001-04-11,258.70001220703125,28.459999084472656,116.12999725341797,1165.8900146484375,5.109000205993652
2001-04-12,260.1000061035156,26.1200008392334,115.54000091552734,1183.5,5.145999908447266
2001-04-16,263.29998779296875,26.329999923706055,116.18000030517578,1179.6800537109375,5.275000095367432
2001-04-17,261.1000061035156,25.610000610351562,116.45999908447266,1191.81005859375,5.188000202178955
2001-04-18,261.29998779296875,24.1299991607666,116.12999725341797,1238.1600341796875,5.118000030517578
2001-04-19,265.29998779296875,24.15999984741211,115.0199966430664,1253.68994140625,5.232999801635742
2001-04-20,264.79998779296875,25.3799991607666,114.31999969482422,1242.97998046875,5.263000011444092
2001-04-23,263.70001220703125,28.15999984741211,114.7699966430664,1224.3599853515625,5.188000202178955
2001-04-24,264.1000061035156,28.489999771118164,115.19999694824219,1209.469970703125,5.188000202178955
2001-04-25,262.3999938964844,27.399999618530273,114.9800033569336,1228.75,5.254000186920166
2001-04-26,264.3999938964844,25.959999084472656,114.45999908447266,1234.52001953125,5.191999912261963
2001-04-27,263.8999938964844,24.020000457763672,115.62000274658203,1253.050048828125,5.313000202178955
2001-04-30,264.0,25.479999542236328,115.8499984741211,1249.4599609375,5.3379998207092285
2001-05-01,264.3999938964844,24.200000762939453,115.30000305175781,1266.43994140625,5.288000106811523
2001-05-02,265.3999938964844,24.229999542236328,115.16000366210938,1267.4300537109375,5.283999919891357
2001-05-03,266.29998779296875,25.780000686645508,115.37999725341797,1248.5799560546875,5.201000213623047
2001-05-04,266.1000061035156,23.90999984741211,114.93000030517578,1266.6099853515625,5.184000015258789
2001-05-07,266.1000061035156,24.860000610351562,115.31999969482422,1263.510009765625,5.204999923706055
2001-05-08,265.1000061035156,24.440000534057617,116.08000183105469,1261.199951171875,5.2170000076293945
2001-05-09,270.0,24.350000381469727,116.05000305175781,1255.5400390625,5.168000221252441
2001-05-10,269.1000061035156,24.0,116.37000274658203,1255.1800537109375,5.271999835968018
2001-05-11,267.8999938964844,23.540000915527344,116.83999633789062,1245.6700439453125,5.484000205993652
2001-05-14,268.29998779296875,24.260000228881836,117.13999938964844,1248.9200439453125,5.415999889373779
2001-05-15,268.1000061035156,23.709999084472656,116.79000091552734,1249.43994140625,5.480000019073486
2001-05-16,272.0,21.889999389648438,116.13999938964844,1284.989990234375,5.4670000076293945
2001-05-17,273.6000061035156,21.469999313354492,116.12000274658203,1288.489990234375,5.4670000076293945
2001-05-18,287.3999938964844,21.229999542236328,116.41000366210938,1291.9599609375,5.390999794006348
2001-05-21,285.3999938964844,20.760000228881836,116.5199966430664,1312.8299560546875,5.386000156402588
2001-05-22,285.1000061035156,21.350000381469727,117.69000244140625,1309.3800048828125,5.39900016784668
2001-05-23,283.6000061035156,22.079999923706055,118.29000091552734,1289.050048828125,5.390999794006348
2001-05-24,279.1000061035156,20.56999969482422,118.36000061035156,1293.1700439453125,5.488999843597412
2001-05-25,277.8999938964844,20.600000381469727,118.18000030517578,1277.8900146484375,5.485000133514404
2001-05-29,273.79998779296875,22.139999389648438,118.22000122070312,1267.9300537109375,5.506999969482422
2001-05-30,265.70001220703125,22.760000228881836,118.22000122070312,1248.0799560546875,5.502999782562256
2001-05-31,265.29998779296875,22.639999389648438,119.06999969482422,1255.8199462890625,5.413000106811523
2001-06-01,266.3999938964844,21.59000015258789,118.88999938964844,1260.6700439453125,5.354000091552734
2001-06-04,264.8999938964844,21.3799991607666,119.19000244140625,1267.1099853515625,5.323999881744385
2001-06-05,265.70001220703125,19.579999923706055,118.69999694824219,1283.5699462890625,5.261000156402588
2001-06-06,265.70001220703125,20.389999389648438,119.36000061035156,1270.030029296875,5.264999866485596
2001-06-07,266.0,19.670000076293945,119.08999633789062,1276.9599609375,5.295000076293945
2001-06-08,273.3999938964844,19.920000076293945,119.20999908447266,1264.9599609375,5.333000183105469
2001-06-11,267.8999938964844,20.700000762939453,120.05000305175781,1254.3900146484375,5.2870001792907715
2001-06-12,271.5,20.700000762939453,119.61000061035156,1255.8499755859375,5.239999771118164
2001-06-13,272.0,21.450000762939453,119.02999877929688,1241.5999755859375,5.256999969482422
2001-06-14,275.29998779296875,23.1200008392334,117.98999786376953,1219.8699951171875,5.215000152587891
2001-06-15,271.20001220703125,22.809999465942383,118.29000091552734,1214.3599853515625,5.228000164031982
2001-06-18,272.3999938964844,23.170000076293945,118.36000061035156,1208.4300537109375,5.241000175476074
2001-06-19,273.3999938964844,22.34000015258789,119.04000091552734,1212.5799560546875,5.228000164031982
2001-06-20,272.3999938964844,21.709999084472656,119.12999725341797,1223.1400146484375,5.198999881744385
2001-06-21,272.6000061035156,19.3799991607666,118.88999938964844,1237.0400390625,5.177999973297119
2001-06-22,272.29998779296875,20.020000457763672,118.91000366210938,1225.3499755859375,5.124000072479248
2001-06-25,273.70001220703125,20.670000076293945,118.31999969482422,1218.5999755859375,5.131999969482422
2001-06-26,276.20001220703125,21.200000762939453,118.06999969482422,1216.760009765625,5.223999977111816
2001-06-27,272.1000061035156,20.8799991607666,118.37999725341797,1211.0699462890625,5.232999801635742
2001-06-28,269.29998779296875,20.010000228881836,120.01000213623047,1226.199951171875,5.326000213623047
2001-06-29,270.6000061035156,19.059999465942383,119.43000030517578,1224.3800048828125,5.389999866485596
2001-07-02,269.3999938964844,18.760000228881836,119.66999816894531,1236.719970703125,5.330999851226807
2001-07-03,267.6000061035156,18.920000076293945,119.5999984741211,1234.449951171875,5.377999782562256
2001-07-05,265.1000061035156,20.09000015258789,120.9000015258789,1219.239990234375,5.4120001792907715
2001-07-06,265.8999938964844,21.6299991607666,119.9000015258789,1190.5899658203125,5.374000072479248
2001-07-09,266.5,22.479999542236328,119.88999938964844,1198.780029296875,5.340000152587891
2001-07-10,266.20001220703125,23.25,119.12999725341797,1181.52001953125,5.271999835968018
2001-07-11,268.29998779296875,24.010000228881836,118.63999938964844,1180.1800537109375,5.284999847412109
2001-07-12,266.6000061035156,22.09000015258789,119.08999633789062,1208.1400146484375,5.230000019073486
2001-07-13,267.1000061035156,21.139999389648438,119.33000183105469,1215.6800537109375,5.234000205993652
2001-07-16,266.8999938964844,22.90999984741211,119.30000305175781,1202.449951171875,5.175000190734863
2001-07-17,268.1000061035156,22.610000610351562,118.9000015258789,1214.43994140625,5.178999900817871
2001-07-18,270.3999938964844,23.600000381469727,117.37999725341797,1207.7099609375,5.086999893188477
2001-07-19,269.3999938964844,22.510000228881836,117.33000183105469,1215.02001953125,5.104000091552734
2001-07-20,269.8999938964844,22.34000015258789,117.20999908447266,1210.8499755859375,5.111999988555908
2001-07-23,268.79998779296875,23.739999771118164,117.8499984741211,1191.030029296875,5.107999801635742
2001-07-24,269.70001220703125,25.239999771118164,117.12000274658203,1171.6500244140625,5.086999893188477
2001-07-25,267.70001220703125,24.0,116.63999938964844,1190.489990234375,5.107999801635742
2001-07-26,266.20001220703125,23.010000228881836,116.73999786376953,1202.9300537109375,5.150000095367432
2001-07-27,267.3999938964844,22.0,116.94000244140625,1205.8199462890625,5.0960001945495605
2001-07-30,264.6000061035156,22.690000534057617,117.19999694824219,1204.52001953125,5.0960001945495605
2001-07-31,266.20001220703125,21.6200008392334,117.18000030517578,1211.22998046875,5.0370001792907715
2001-08-01,267.3999938964844,20.559999465942383,116.55999755859375,1215.9300537109375,5.065999984741211
2001-08-02,267.3999938964844,20.09000015258789,116.27999877929688,1220.75,5.125
2001-08-03,267.8999938964844,19.889999389648438,116.13999938964844,1214.3499755859375,5.158999919891357
2001-08-06,267.1000061035156,21.889999389648438,116.41999816894531,1200.47998046875,5.176000118255615
2001-08-07,267.20001220703125,21.010000228881836,116.83000183105469,1204.4000244140625,5.171999931335449
2001-08-08,267.8999938964844,22.31999969482422,116.54000091552734,1183.530029296875,5.053999900817871
2001-08-09,273.3999938964844,21.75,115.25,1183.4300537109375,5.0279998779296875
2001-08-10,273.8999938964844,20.549999237060547,115.29000091552734,1190.1600341796875,5.015999794006348
2001-08-13,275.70001220703125,20.420000076293945,115.01000213623047,1191.2900390625,4.960000038146973
2001-08-14,276.29998779296875,20.479999542236328,114.38999938964844,1186.72998046875,4.9679999351501465
2001-08-15,275.70001220703125,20.90999984741211,113.19000244140625,1178.02001953125,4.992000102996826
2001-08-16,275.20001220703125,21.540000915527344,113.08000183105469,1181.6600341796875,4.935999870300293
2001-08-17,279.29998779296875,23.84000015258789,112.98999786376953,1161.969970703125,4.841000080108643
2001-08-20,276.1000061035156,22.8700008392334,113.4000015258789,1171.4100341796875,4.895999908447266
2001-08-21,275.0,24.399999618530273,113.29000091552734,1157.260009765625,4.875999927520752
2001-08-22,274.8999938964844,22.440000534057617,113.2699966430664,1165.31005859375,4.895999908447266
2001-08-23,275.29998779296875,22.229999542236328,113.08999633789062,1162.0899658203125,4.875999927520752
2001-08-24,272.5,19.709999084472656,113.33000183105469,1184.9300537109375,4.9120001792907715
2001-08-27,272.6000061035156,20.559999465942383,113.38999938964844,1179.2099609375,4.932000160217285
2001-08-28,272.29998779296875,22.0,113.43000030517578,1161.510009765625,4.8480000495910645
2001-08-29,273.70001220703125,23.030000686645508,113.54000091552734,1148.56005859375,4.7769999504089355
2001-08-30,275.3999938964844,25.40999984741211,112.83999633789062,1129.030029296875,4.781000137329102
2001-08-31,274.3999938964844,24.920000076293945,113.41999816894531,1133.5799560546875,4.815999984741211
2001-09-04,271.6000061035156,25.850000381469727,115.68000030517578,1132.93994140625,4.979000091552734
2001-09-05,272.0,26.350000381469727,115.5999984741211,1131.739990234375,4.9670000076293945
2001-09-06,273.0,28.610000610351562,114.97000122070312,1106.4000244140625,4.855999946594238
2001-09-07,273.1000061035156,30.989999771118164,114.05000305175781,1085.780029296875,4.796000003814697
2001-09-10,271.6000061035156,31.84000015258789,114.56999969482422,1092.5400390625,4.835000038146973
2001-09-17,289.79998779296875,41.7599983215332,112.01000213623047,1038.77001953125,4.611000061035156
2001-09-18,288.1000061035156,38.869998931884766,111.91999816894531,1032.739990234375,4.704999923706055
2001-09-19,291.5,40.560001373291016,111.61000061035156,1016.0999755859375,4.681000232696533
2001-09-20,289.0,43.7400016784668,111.87000274658203,984.5399780273438,4.728000164031982
2001-09-21,291.8999938964844,42.65999984741211,113.04000091552734,965.7999877929688,4.689000129699707
2001-09-24,289.70001220703125,37.75,112.83999633789062,1003.4500122070312,4.699999809265137
2001-09-25,290.5,35.810001373291016,112.27999877929688,1012.27001953125,4.699999809265137
2001-09-26,293.29998779296875,35.2599983215332,112.29000091552734,1007.0399780273438,4.63700008392334
2001-09-27,291.70001220703125,34.0,112.9800033569336,1018.6099853515625,4.559000015258789
2001-09-28,292.3999938964844,31.93000030517578,113.4800033569336,1040.93994140625,4.574999809265137
2001-10-01,292.20001220703125,32.31999969482422,113.0,1038.550048828125,4.543000221252441
2001-10-02,289.8999938964844,31.18000030517578,113.01000213623047,1051.3299560546875,4.51200008392334
2001-10-03,290.5,31.34000015258789,113.4000015258789,1072.280029296875,4.458000183105469
2001-10-04,290.5,31.969999313354492,113.16000366210938,1069.6300048828125,4.507999897003174
2001-10-05,291.3999938964844,33.38999938964844,112.91000366210938,1071.3800048828125,4.504000186920166
2001-10-08,292.3999938964844,35.119998931884766,112.58999633789062,1062.43994140625,4.504000186920166
2001-10-09,288.8999938964844,34.83000183105469,113.3499984741211,1056.75,4.573999881744385
2001-10-10,285.70001220703125,31.600000381469727,113.69999694824219,1080.989990234375,4.589000225067139
2001-10-11,281.79998779296875,31.5,114.44000244140625,1097.4300537109375,4.664000034332275
2001-10-12,284.8999938964844,35.27000045776367,113.88999938964844,1091.6500244140625,4.658999919891357
2001-10-15,282.1000061035156,35.310001373291016,113.81999969482422,1089.97998046875,4.607999801635742
2001-10-16,282.29998779296875,32.880001068115234,113.91999816894531,1097.5400390625,4.568999767303467
2001-10-17,283.3999938964844,35.08000183105469,114.37999725341797,1077.0899658203125,4.560999870300293
2001-10-18,279.20001220703125,34.95000076293945,114.3499984741211,1068.6099853515625,4.560999870300293
2001-10-19,280.1000061035156,34.11000061035156,114.86000061035156,1073.47998046875,4.599999904632568
2001-10-22,275.5,32.25,115.75,1089.9000244140625,4.604000091552734
2001-10-23,276.1000061035156,32.0,115.8499984741211,1084.780029296875,4.635000228881836
2001-10-24,275.8999938964844,30.950000762939453,115.5999984741211,1085.199951171875,4.584000110626221
2001-10-25,277.79998779296875,29.459999084472656,115.55000305175781,1100.0899658203125,4.5370001792907715
2001-10-26,277.8999938964844,28.420000076293945,115.6500015258789,1104.6099853515625,4.520999908447266
2001-10-29,279.1000061035156,31.639999389648438,114.44000244140625,1078.300048828125,4.4670000076293945
2001-10-30,280.6000061035156,33.459999084472656,114.3499984741211,1059.7900390625,4.4120001792907715
2001-10-31,279.5,33.560001373291016,114.86000061035156,1059.780029296875,4.263000011444092
2001-11-01,279.70001220703125,32.310001373291016,114.45999908447266,1084.0999755859375,4.2170000076293945
2001-11-02,279.79998779296875,30.709999084472656,114.54000091552734,1087.199951171875,4.3460001945495605
2001-11-05,278.5,30.5,114.54000091552734,1102.8399658203125,4.296000003814697
2001-11-06,279.70001220703125,28.799999237060547,114.80999755859375,1118.8599853515625,4.269000053405762
2001-11-07,281.0,29.1299991607666,114.9800033569336,1115.800048828125,4.201000213623047
2001-11-08,276.79998779296875,28.6200008392334,115.12999725341797,1118.5400390625,4.302999973297119
2001-11-09,277.3999938964844,27.440000534057617,115.08999633789062,1120.31005859375,4.307000160217285
2001-11-12,278.29998779296875,29.350000381469727,115.33999633789062,1118.3299560546875,4.314000129699707
2001-11-13,277.79998779296875,26.469999313354492,116.4000015258789,1139.0899658203125,4.368000030517578
2001-11-14,277.79998779296875,26.559999465942383,116.19999694824219,1141.2099609375,4.514999866485596
